dir_id|director_name|director_gender
18360|Arthur Duarte|0
18361|Paul Machliss|2
18362|Mervyn Cumming|0
18363|Thanos Kermitsis|0
18364|Ian Lysaght|0
18365|Paul Becher|0
18366|Ido Haar|0
18367|Peder Pedersen|0
18368|Viktor Chouchkov|0
18369|Daniel Kleinman|0
18370|Tom Caltabiano|0
18371|Jesus Fernandez Santos|0
18372|Matias Lira|0
18373|Mathieu Roy|0
18374|Marc B. Ray|0
18375|Beck Cole|0
18376|Ron Joy|2
18377|Alan Le May|2
18378|Jennifer Phang|1
18379|Luis Saslavsky|0
18380|Lyece Boukhitine|0
18381|Marie-Pascale Osterrieth|0
18382|Leonid Nosyrev|0
18383|Maurice Gleize|0
18384|Michel Legrand|2
18385|Dimitar Petkov|0
18386|Villen Azarov|0
18387|Ara Gabrielyan|0
18388|Vsevolod Shilovsky|0
18389|Arto Lehkamo|0
18390|Eikichi Kawasaki|0
18391|Aarne Tarkas|0
18392|Laszlo Ranody|0
18393|Bujtor Istvan|2
18394|Gyorgy Revesz|2
18395|Przemyslaw Angerman|0
18396|Frank Henry|0
18397|Charlton Heston|2
18398|Roland D. Reed|2
18399|Philippe Collin|2
18400|Runar Runarsson|2
18401|Ignacio Ortiz|0
18402|Solveig Anspach|1
18403|Joo Ji-hong|2
18404|Leonardo Grandini|0
18405|Robert Zimiga|0
18406|Shaun Troke|0
18407|Fei Wang|0
18408|Christophe Weber|2
18409|Kurt Fruh|0
18410|Francesco Del Grosso|0
18411|Nick Levy|0
18412|Xiaoqian Lin|0
18413|Siegrid Alnoy|0
18414|Matt Bettinelli-Olpin|2
18415|Hsu Hsiao-Ming|2
18416|Jerzy Sladkowski|0
18417|Dicky Tanuwidjaya|0
18418|Rajesh Selva|0
18419|Seenu Ramasamy|0
18420|Stephan Carpiaux|0
18421|Stephane Vuillet|0
18422|B.R.Keshava|0
18423|I. Mueenuddin Ahmed|0
18424|Meera Kathiravan|0
18425|M. Saravanan|0
18426|Jake Reedy|0
18427|Pedro L. Barbero|2
18428|Robert Wilde|0
18429|John Parker|2
18430|Aris Hatzistefanou|0
18431|Warwick Gilbert|0
18432|Alain Basnier|0
18433|Jean Couturier|0
18434|Murad Ben Cheikh|0
18435|Davide Tartarini|0
18436|Linda Shayne|1
18437|William Clark|0
18438|Rajnish Thakur|0
18439|Geoffray Barbier|0
18440|Peter Peake|0
18441|Graham Ralph|0
18442|Brad Ellis|0
18443|Joris Ivens|0
18444|Ivo Barnabo Micheli|0
18445|Stuart Gilmore|2
18446|Robi Uppin|0
18447|Rain Tolk|0
18448|Guillaume Malandrin|2
18449|Troy Quane|0
18450|Jens Neubert|0
18451|Jan Batory|0
18452|Jose Luis Moro|0
18453|Costa Botes|0
18454|Marcus Freudenmann|0
18455|Otto Alexander Jahrreiss|0
18456|Jesse Barrett-Mills|0
18457|David Menkes|2
18458|Steven Williford|0
18459|Youichi Mouri|0
18460|Jaffar Mahmood|0
18461|Jean-Pierre De Decker|0
18462|Nikki Stockley|0
18463|Mariana Cengel-Solcanska|0
18464|Ellen Weissbrod|0
18465|Mike Church|0
18466|Craig A. Butler|2
18467|Annika Glac|0
18468|Drew Johnson|0
18469|Leon Benson	|0
18470|Jourdan McClure|2
18471|Clay Jeter|0
18472|Peter Dodd|0
18473|David Hickson|0
18474|Julien Lacombe|0
18475|Ted Hooker|0
18476|Chad Eikhoff|0
18477|Dori Berinstein|1
18478|Paolo Monico|2
18479|Wesley Strick|2
18480|Samvel Gasparov|0
18481|Miles Montalbano|0
18482|Sun Tae Hwang|0
18483|Matia Karrell|0
18484|Anders Overgaard|0
18485|Femke Wolting|0
18486|Mark McNeill|0
18487|Min Yong-geun|0
18488|Jang Kun-jae|0
18489|Richard De Aragues|0
18490|Amal Neerad|0
18491|Norio Hikone|0
18492|Caytha Jentis|0
18493|Aishwarya Dhanush|0
18494|Chimbu Deven|0
18495|Siddharth Chandrasekhar|0
18496|David Paltenghi|0
18497|Todd Lincoln |0
18498|Alexis Spraic|0
18499|Michael F. Sears|2
18500|Jeremy Marre|0
18501|Mark Dornford-May|2
18502|Sonia Anderson|0
18503|Marcos Cabota|0
18504|Atom Rothlein|0
18505|George Lauris|0
18506|R. Winer|0
18507|Niki Drozdowski|0
18508|Olivier Horlait|0
18509|Bob McNaught|2
18510|Oleg Ryabokon|0
18511|Jose Luis Garcia Sanchez|0
18512|Miika Ullakko|0
18513|Bernard Guillou|0
18514|Eduardo Chapero-Jackson|0
18515|Jacques Monnet|0
18516|Isabelle Clarke|1
18517|Neal Hutcheson|0
18518|Hugues Burin des Roziers|0
18519|Frank Piasechi Poulsen|0
18520|Chano Pineiro|0
18521|Angelina Jolie|1
18522|Simon Davidson|0
18523|Emilio Portes|2
18524|Thomas Johnston|2
18525|Matthew A. Cherry|2
18526|Itai Lev|0
18527|S. P. Hosimin|0
18528|Jayaraj|2
18529|Kumaravel|0
18530|Arizal|0
18531|S. D. Vijay Milton|0
18532|Conor Allyn|0
18533|Ajay Bhuyan|2
18534|Hemant Madhukar|0
18535|Posani Krishna Murali|2
18536|David Paulsen|0
18537|Conrad Jackson |0
18538|Brian Clement|0
18539|Antony Thomas|0
18540|Roland Klick|0
18541|Carlos Augusto de Oliveira|0
18542|Aun Hoe Goh|0
18543|K. Biju|0
18544|Geoffrey Owens|2
18545|Aleksandra Snezhko-Blotskaya|0
18546|Ivan Ufimtsev|0
18547|Gunter Meyer|2
18548|Joey Travolta|2
18549|Raaghav Dar|0
18550|Andy De Emmony|0
18551|Ivan Hall|0
18552|Fernando Grostein Andrade|0
18553|Chung Ji-young|0
18554|D. Kerry Prior |0
18555|Carlos Sanchez|0
18556|Rob Moretti|0
18557|Gary Rosen|2
18558|Todd Wilson|0
18559|Klaus Wirbitzky|0
18560|Benjamin Cantu|0
18561|Ian Poitier|0
18562|Selton Mello|2
18563|Mike Phillips|0
18564|Eric Wareheim|2
18565|Krishnan Roy|0
18566|Scott Anthony Leet|2
18567|Charles-Olivier Michaud|0
18568|Nicole Weegmann|1
18569|Christian Faure|0
18570|Richard Stockton|0
18571|Sebastien Montaz-Rosset|0
18572|Matsuda Hidetomo|0
18573|Sergio Silva|0
18574|Garbriel Rotello|0
18575|Christopher Zalla|0
18576|Rohit Dhawan|2
18577|Catherine Scott|0
18578|Paolo Vacirca|0
18579|Tor M.Torstad|0
18580|Rafael Lewandowski|0
18581|Pati Marr|0
18582|Marcio Cavalcante|0
18583|Jesse Vint|2
18584|Eduardo Eguia Dibildox|0
18585|Sven Pape|2
18586|Joan Brooker-Marks|1
18587|Chris Fuller|0
18588|Thompson E. Clay|0
18589|David Coquard-Dassault|0
18590|Jennifer Westfeldt|1
18591|Ranju Majumdar|0
18592|Ian Power|0
18593|Lev Tsutsulkovsky|0
18594|Olga Preobrazhenskaya|0
18595|Ido Mizrahy|0
18596|Antoine Santana|0
18597|Fyodor Filippov|0
18598|Michael Tucker|2
18599|Naoyuki Yoshinaga|0
18600|Patrick Bouchard|0
18601|Teresa Villaverde|0
18602|Carlos Theron|0
18603|Jorge Perugorria|2
18604|Radu Jude|2
18605|Santiago Zannou|0
18606|Roberto Perez Toledo|0
18607|Steven Kessler|0
18608|Marcin Korneluk|0
18609|Matthias Luthardt|0
18610|Eliot Christopher|0
18611|Claude Cloutier|0
18612|Antonio Jose Betancor|2
18613|Felix Sabroso|0
18614|Juan de Orduna|0
18615|Xavier Gassio|0
18616|Russ Harris|0
18617|Jakob Verbruggen|0
18618|Vladimir Moravek|0
18619|Nancy Criss|0
18620|Steve Gagne|0
18621|Sasa Gedeon|0
18622|Gustavo Nieto Roa|0
18623|Esben Tonnesen|0
18624|Hannah Hilliard|0
18625|Claudia Morgado|0
18626|Malou Schultzberg|0
18627|Bruno Monsaingeon|0
18628|Timsawat Smith|0
18629|Catherine Arcand|0
18630|Juan Jose Elordi|0
18631|Michael Morrissey|2
18632|Isaki Lacuesta|0
18633|Tenny Wright|0
18634|Norberto Ramos del Val|0
18635|Derek Sieg|2
18636|Irene Taylor Brodsky|1
18637|Marcelo V. Racana|0
18638|Gabor Koltay|0
18639|Randee St. Nicholas|0
18640|Yi-chi Lien|0
18641|Lisanne Pajot|0
18642|Cheran|2
18643|Sathyan Anthikad|2
18644|Parthiban|2
18645|Ashokan|0
18646|Padmamagan|0
18647|Madhav Rama Dasan|0
18648|Hareesh Narayan|0
18649|Flora Gomes|0
18650|Jack Garfein|2
18651|Luiz Fernando Goulart|0
18652|Mireia Ros|1
18653|Sirin Eide|0
18654|Paco Arango|0
18655|Antonio Trashorras|0
18656|Carles Torras|0
18657|Giedre Beinoriute|0
18658|Frank Gapinski|0
18659|Paul Epstein|0
18660|Matt Piedmont|0
18661|Ron Moler|2
18662|Jonathan Furmanski|2
18663|Ulf Stark|0
18664|Alan Polsky|0
18665|Brice Cauvin	 	   |0
18666|Jocelyn Towne|0
18667|Darezhan Omirbayev|0
18668|Andrzej Szafianski|0
18669|Masafumi Yamada|0
18670|Paul Mariano|2
18671|Troy Dann|0
18672|Piero Francisci |0
18673|Elia Lyssy|0
18674|Bennett Singer|0
18675|Miles Davis|2
18676|Cvetodar Markov|0
18677|Craig Frank|0
18678|Volga Sorgu|0
18679|Franco Battiato|0
18680|Michael Kennedy|0
18681|Antonio Musu|0
18682|Adrian Grunberg|0
18683|Jack Gastelbondo|0
18684|Masahiko Maesawa|0
18685|Seiji Arihara|0
18686|Lee Soong-hwan|0
18687|Vaclav Kubasek|0
18688|Dale J. Sexton|0
18689|Jsu Garcia|2
18690|Michele Ohayon|1
18691|Bryan Poyser|0
18692|Dick Fontaine|0
18693|Alejandro Gonzalez Padilla|0
18694|John Ruffin|0
18695|Jon Taylor|0
18696|O Sing-Pui|0
18697|Ding Cheuk Lun|0
18698|Lawrence Tetenbaum|0
18699|Joaquin Coll Espona|0
18700|Ramon Torrado|0
18701|Howard Scott Warshaw|0
18702|Guy Mazarguil|0
18703|Stan Lerner|0
18704|Kazuya Murata|0
18705|Claus Wischmann|0
18706|Rainer Burmeister|0
18707|Emil Weiss|0
18708|Ray Loriga|0
18709|Hadi Hajaig|0
18710|Mark Sobel|0
18711|Philip John|2
18712|Shen Wensheng|0
18713|Antonio Onetti|0
18714|Barbara Loden|1
18715|Miguel Lluch|0
18716|Ursula Dabrowsky|0
18717|Valeriy Priyomykhov|0
18718|Thierry Guetta|0
18719|Paul Cuoco|0
18720|Chel White|0
18721|Dave Mossop|0
18722|Robin Hessman|0
18723|Dusan Trancik|0
18724|Dave Skinner|0
18725|Hyeon-il Kang|0
18726|Geun-ho Shin|0
18727|Roger Melvin|2
18728|Diego Musiak|0
18729|Oscar Martin|0
18730|William T. Naud|0
18731|Raymond Friedgen|0
18732|Aldo Florio|0
18733|Edward Barbini|2
18734|Phillip Schuman|0
18735|Darren Conway|0
18736|An Lan|0
18737|Koji Hagiuda|0
18738|Yeming Song|0
18739|Lisa Wolfinger|0
18740|Akira Hirose|0
18741|Hitoshi Yazaki|0
18742|Hiroshi Ando|2
18743|William F. McGaha|0
18744|Robert W. Stringer|0
18745|Justin McCarthy|2
18746|Lynn Breedlove|0
18747|Steven-Charles Jaffe|2
18748|David Burton|2
18749|Ned Hockman|0
18750|Laura Craig Gray|0
18751|Celino Bleiweiss|0
18752|Aaron Woolfolk|2
18753|Linda Wendel|0
18754|Toranong Srichua|0
18755|Adrian Sitaru|0
18756|Olexa Hewryk|0
18757|Jonty Acton|0
18758|Noboru Mitsusawa|0
18759|Julio Saraceni|0
18760|John Evans|0
18761|Tiffany Shlain|1
18762|Bostjan Hladnik|2
18763|Sarah Fisher|0
18764|Bjorn Carlstrom|0
18765|Andre Marouco|0
18766|Michael Fink|0
18767|David Gelb|2
18768|Mack Bing|0
18769|Lee Neville|0
18770|Matthew Beauchesne|0
18771|Yongyoot Thongkongtoon|0
18772|Conrado Sanchez|0
18773|Clare Beavan|0
18774|Masahito Segawa|0
18775|Don Romantico|0
18776|Jop Pannekoek|0
18777|Ivan Lai|0
18778|Jon Red|0
18779|Rod Pridy|0
18780|Craig Foster|0
18781|Shane Felux |0
18782|Reese Eveneshen |0
18783|Erdogan Tokatli|0
18784|Travis Milloy|2
18785|Christina Bavetta|0
18786|Claudio Giorgi|0
18787|Chandra Sekhar Yeleti|0
18788|Hidehito Ueda|0
18789|Jun Kawagoe|0
18790|Gabe Weisert|0
18791|P Lakshmi Narayana|0
18792|H.K. Breslauer|0
18793|Friedrich Feher|0
18794|Mohana Krishna Indraganti|2
18795|Jerry Alden Deal|0
18796|Hans Otto|0
18797|Hanns Schwarz|2
18798|Amma Rajasekhar|0
18799|Vamsy|0
18800|Shekar Suri|0
18801|Fritz Eckhardt|0
18802|Reinhold Schunzel|0
18803|Justin Donnelly|0
18804|Donovan Winter|0
18805|David Ren|0
18806|Alexander Rosler|0
18807|Otto Jongerius|0
18808|Doug Lodato|0
18809|J.B. Ghuman Jr.|2
18810|Scott L. Montoya|2
18811|Chad Archibald|2
18812|Erich Engel|0
18813|Suresh Krishna|2
18814|Kodandarami Reddy|0
18815|Udaya Shankar|0
18816|Meher Ramesh|2
18817|K. Vijaya Bhaskar|2
18818|Osho Tulasi Ram|0
18819|James Flood|2
18820|John Baxter|0
18821|Ronnie Ricketts|0
18822|K.Tennarasu|0
18823|S.B. Khanthan|0
18824|G. V. Kumar|0
18825|Thirumala Kishore|0
18826|Rajkrishna|0
18827|Johannes Riemann|2
18828|Kishore|2
18829|Dinesh Selvaraj|0
18830|Kituu Salooja|0
18831|John Ditto|0
18832|Madhu Kaithapram|0
18833|D V R Kalinga|0
18834|Titto|0
18835|Anil K. Nair|0
18836|Rakesh Sawant|0
18837|Krishnaram|0
18838|Abraham Lincoln|0
18839|Sohanlal|0
18840|S Kishor|0
18841|Nishad M A|0
18842|Anil|0
18843|Vinoo Anand|0
18844|Vadivudaiyan|0
18845|Kendran Muniyasamy|0
18846|Kumaran Ramasamy|0
18847|Sriram Padhmanaban|0
18848|Blessy|0
18849|Viktor Tourjansky|2
18850|J.A. Hubler-Kahla|2
18851|Robert Riskin|2
18852|Eric Rochat|2
18853|Geoff Meed|2
18854|Helmut Dziuba|0
18855|Mike Todd|0
18856|Jan Schmidt|2
18857|Kazimierz Kutz|0
18858|Izabella Cywinska|1
18859|Tracy Trost|1
18860|Alrick Brown|0
18861|Janusz Morgenstern|2
18862|Peter Wang|0
18863|Witold Leszczynski|0
18864|Royce Graham|0
18865|Harold Schuster|2
18866|Young-Sung Sohn|0
18867|Karan Gour|0
18868|Swapna Waghmare|0
18869|Max Fleischer|2
18870|Konstantin Statsky|0
18871|Wojciech Wojcik|0
18872|Debbie Palacio|0
18873|Zbigniew Kuzminski|0
18874|Ewa Petelska|1
18875|Jerzy Passendorfer|0
18876|Aleksander Scibor-Rylski|2
18877|Konrad Nalecki|0
18878|Mateusz Jemiol|0
18879|Gerard Pullicino|2
18880|David Foenkinos|0
18881|Aleksandr Gordon|0
18882|Elias Koskimies|0
18883|Alwin Elling|0
18884|Dinos Katsouridis|0
18885|Pias Comedy|0
18886|not cheiy yim|0
18887|Ashton Root|0
18888|Kenny Young|2
18889|Stephen Williams|2
18890|Peter Radovich|0
18891|Heinz Helbig|0
18892|Matthew C. Mills|0
18893|Bertram Verhaag|0
18894|Garrett Gilchrist|2
18895|Evgeniy Tsymbal|0
18896|Jerry Sangiuliano|2
18897|Mario Amendola|2
18898|David Lee Miller|0
18899|Jess Robbins|2
18900|Barry Battles|0
18901|Marie Losier|0
18902|Gary Troy|0
18903|Steve Ballot|0
18904|Paul Grau|0
18905|Art Names|0
18906|Rene Martinez Jr.|0
18907|Patrick G. Donahue|0
18908|Benjamin Onivas|0
18909|Tim Ritter|0
18910|Ronald Victor Garcia|2
18911|Yabo Yablonsky|0
18912|Hwang Dong Hyuk|0
18913|Jeff Myers|0
18914|Gunther von Hagens|0
18915|Arik Lubetzki|0
18916|Mike Herd|0
18917|Carl G. Hardt|0
18918|Mathilde Bonnefoy|1
18919|Martin Loke|0
18920|Sigurd Wallen|0
18921|Stanislaw Lenartowicz|2
18922|Craig Teper|0
18923|Jerry Lopez Sineneng|2
18924|William Victor Schotten|0
18925|Verena Paravel|0
18926|Florent Tillon|0
18927|Steven Vidler|2
18928|Nomura Kazuya|0
18929|Andor Szilagyi|0
18930|Jan Balej|0
18931|Yaron Zilberman|0
18932|Donald McWilliams|0
18933|Jeanne Jordan|1
18934|Gidi Weitz|0
18935|Jozsef Nepp|0
18936|Nami Iguchi|0
18937|Guzin Kar|0
18938|Koji Maeda|0
18939|Mikhail Yuzovsky|0
18940|Edmon Roch|0
18941|Greg Jacobs|0
18942|Lisa Leeman|0
18943|John Davies|0
18944|J. Clay Tweel|0
18945|Bill Ross IV|2
18946|Brian Ashby|0
18947|Ole Palsbo|0
18948|Morgan Dews|0
18949|Arne Weel|0
18950|Erik Dibbern|0
18951|Lev Golub|0
18952|Zdenek Zelenka|0
18953|Kelly Duane|0
18954|Regis Sauder|0
18955|Mila Turajlic|1
18956|Carlos Cesar Arbelaez|0
18957|Alison Bagnall|0
18958|Jo Sung-hee|2
18959|Eva Mulvad|0
18960|Koji Fukada|0
18961|Israel Cardenas|0
18962|Park Jung-bum|2
18963|Felipe Braganca|0
18964|Kwan Pung-Leung|2
18965|Kurt Jung-Alsen|0
18966|Gemma Atwal|0
18967|Amit Dutta|0
18968|Sarah Bouyain|0
18969|Daniele Anastasion|1
18970|Sebastien Pilote|0
18971|Emily Lou|1
18972|Nikola Lezaic|0
18973|Oscar Godoy|2
18974|Tan Chui Mui|0
18975|Yu Kei|0
18976|Duncan MacNeillie|0
18977|Massimo Pirri|0
18978|Gianluigi Calderone|0
18979|Yusuke Kinoshita|0
18980|Poul Erik Madsen|0
18981|Uwe Heidschotter|0
18982|Alexander Zelenkov|0
18983|Miloslav Smidmajer|0
18984|Isidor Annensky|0
18985|Oleg Novkovic|0
18986|Sabine Bernardi|0
18987|Stephen Cone|0
18988|David Chiang|2
18989|David Weissman|0
18990|Ivo Macharacek|0
18991|Walter Matthau|2
18992|Andre Pinto|0
18993|Margarita Jimeno|0
18994|Joji Ide|0
18995|Pavla Fleischer|0
18996|Matthew Anderton|0
18997|Amos Guttman|0
18998|Xing Fei|0
18999|Wang Chao|0
19000|Sameer Thahir|2
19001|Anson Fogel|0
19002|Vicente Villanueva|0
19003|Juan Vicente Cordoba|0
19004|Thomas Rickenmann|0
19005|Raymond Feddema|0
19006|Stephen St. Leger|0
19007|Allan Burns|2
19008|Lorne Townend|0
19009|Gianni Franciolini|0
19010|Grojo|0
19011|Kunal Vijaykar|0
19012|Aslak Aarhus|0
19013|William Olsen|0
19014|Scott Colthorp|0
19015|Ana Luiza Azevedo|0
19016|Chico Teixeira|0
19017|Tony Leblanc|2
19018|Su-yong Jeong|0
19019|David Ulloa|2
19020|Derek Ford|2
19021|Luigi Sardiello|0
19022|Abilio Pereira de Almeida|0
19023|Jopi Burnama|0
19024|Tomas Zelenka|0
19025|Francis Damberger|0
19026|Stacey Stewart Curtis|0
19027|Alan Simmonds|2
19028|Chris Briant|2
19029|Hideaki Oguri|0
19030|Mallikharjuna Rao|0
19031|Alfredo Rates|2
19032|Bob Cornuke|0
19033|Srikanth Addala|0
19034|Ted Kenney|0
19035|Hubert Marischka|0
19036|Frank Terry|2
19037|Victor Bornia|0
19038|Sergej Moya|2
19039|Jon Lindstrom|0
19040|Rie Matsumoto|0
19041|Jean-Luc Perreard|0
19042|Robert O'Geen|0
19043|Bobby Garabedian|2
19044|Robert Vernay|0
19045|Claude Ventura|0
19046|Jason Bolinger|0
19047|Tyler Measom|2
19048|Carlo Di Palma|2
19049|Agenore Incrocci|2
19050|Seve Schelenz|0
19051|Wally Koz|0
19052|Andrew Jordan|0
19053|Olallo Rubio|0
19054|Nick Simon|0
19055|Ed Anders|2
19056|Luiz Ferre|0
19057|Robert Mugge|2
19058|Philip Anagnos|0
19059|Rajendra Bhatia|0
19060|Mehmood|2
19061|Scott Martin|2
19062|Glen Baisley|0
19063|Arthur Greville Collins|0
19064|Raja Nawathe|0
19065|Amar Kumar|0
19066|Maria Essen|0
19067|Sally Rowe|0
19068|Gorov Semyon|0
19069|Mike Wallington|0
19070|Alvaro Galvez y Fuentes|0
19071|Louis Nero|0
19072|Shawn Garry|2
19073|Brent Owens|2
19074|A.S. Ravi Kumar Chowdary|0
19075|Lance Doty|2
19076|Sanjay Soorkar|0
19077|Sobhan|0
19078|Hak-sun Kim |0
19079|Donatas Ulvydas|0
19080|Wayne Powers|2
19081|Fernando Palacios|0
19082|Kim Massee|0
19083|Abbas Fahdel|0
19084|Glen Coburn|0
19085|Sandra Kogut|1
19086|Nicholas Briggs|0
19087|Sun-kyeong Ahn|0
19088|Jorge Duran|2
19089|Alexander Gray|0
19090|Ralph Arlyck|0
19091|Lisa Ohlin|0
19092|Daniel Klein|0
19093|Trent Haaga|2
19094|Huh Jong-ho|2
19095|Fabrizio Bentivoglio|1
19096|Roberto Savarese|2
19097|Jane Kavcic|0
19098|Andrew Okpeaha MacLean|0
19099|Patrick Levis|2
19100|Pierfrancesco Campanella|0
19101|Alessandro Di Robilant|0
19102|Liza Johnson|0
19103|Milutin Kosovac|0
19104|David Wnendt|0
19105|Mark Duplass|2
19106|Mario Soldati|2
19107|Sean Kilgus|0
19108|Savva Kulish|2
19109|Kevin Chu|2
19110|Mikhail Belikov|0
19111|Bill Baggs|0
19112|D. David Morin|2
19113|Franco Giraldi|0
19114|Liz Adams|1
19115|Shigemichi Sugita|0
19116|Fariza Azlina|0
19117|Patrick Wang|0
19118|Sabree Fadzil|0
19119|Tristan Patterson|2
19120|Danny Buday|0
19121|Oscar Ruiz Navia|0
19122|Karl Markovics|0
19123|Coco Schrijber|0
19124|Patrick-Mario Bernard|0
19125|Jay Cheel|2
19126|Joao Canijo|0
19127|Fred Allen|2
19128|Karl Liao|0
19129|Jean Devaivre|0
19130|C.M. Pennington-Richards|2
19131|Patrick Wright|2
19132|Andrei Yermash|0
19133|Ron Myrick|0
19134|Tim Ford|0
19135|sharp-ford|0
19136|Perry Martin|0
19137|Jean-Paul Civeyrac|0
19138|Jonathan Haswell|0
19139|Zdenek Podskalsky st.|0
19140|Barmak Akram|0
19141|Christophe Duthuron|0
19142|Michelle Manning|1
19143|Komsan Treepong|0
19144|Kouzou Morishita|2
19145|Bill Gunn|0
19146|Dionysios Nikolaos Lountzis|0
19147|Alex Ross Perry|0
19148|Albert Birney|0
19149|Dustin Guy Defa|0
19150|Robert Vaughn|2
19151|Kenny Griswold|0
19152|Stephen Traxler|0
19153|Jerome de Missolz|0
19154|Peter Hollywood|2
19155|Amy Wendel|1
19156|Chen Yu-Hsun|2
19157|Karl Francis|2
19158|Robert Greene|0
19159|Vimukthi Jayasundara|0
19160|Larry Yust|2
19161|Scott Swofford|2
19162|Jie Liu|0
19163|Karra Elejalde|2
19164|Marlon Rivera|0
19165|Rufus Butler Seder|0
19166|Mike B. Anderson|0
19167|Francis Teri|0
19168|Judas Bullhorn|0
19169|Melanie Mandl|0
19170|Maqbool Khan|0
19171|Joe Ahearne|2
19172|Marie Kreutzer|0
19173|Nettie Pena|0
19174|Yuji Asada|0
19175|Duca Leindecker|0
19176|Agusti Vila|0
19177|Park Seong-beom|0
19178|Christopher Reynolds|0
19179|Georgia Sugimura Archer|0
19180|Pavol Barabas|0
19181|Nicolas Brossette|0
19182|Bruce Davison|2
19183|Keith Aumont|2
19184|Brian Hill|0
19185|Gregory Kohn|0
19186|Steve Hawkes|0
19187|Dong-yoon Song|0
19188|Heather Parry|1
19189|Tatyana Lukashevich|0
19190|Bill Taylor|0
19191|Kira Muratova|0
19192|Vijay S. Bhanushali|0
19193|David Redmon|2
19194|Jean-Pierre Gorin|0
19195|Aleksandr Pankratov|2
19196|Roman Tikhomirov|0
19197|Margarita Mikaelyan|0
19198|Pyotr Todorovskiy|0
19199|Ryan White|0
19200|Rodion Nahapetov|0
19201|Semyon Aranovich|0
19202|Allen Kellogg|0
19203|Eric Drath|0
19204|Kyle Smith|0
19205|Whitney Smith|1
19206|Sergei Gerasimov|2
19207|Jean-Claude Brialy|2
19208|Konstantin Khudyakov|2
19209|Neil Turitz|0
19210|Guillermo Calle|0
19211|Joe Losurdo|0
19212|Scott Jacoby|2
19213|Frank Pavich|0
19214|Monta Bell|2
19215|Carol Morley|1
19216|Mojtaba Mirtahmasb|0
19217|Aleksandr Galin|0
19218|Cenk Ozakinci|0
19219|Michael Blakemore|0
19220|Enrico Casarosa|0
19221|Dervis Zaim|0
19222|Robert Stevens|2
19223|Bob Fugger|2
19224|Dylan Williams|0
19225|Justin Johnson|0
19226|Chris Schwartz|0
19227|Aleksandr Makarov|0
19228|Tom Grimshaw|0
19229|Ignas Miskinis|2
19230|Gary Dean Orona|0
19231|Drew Cummings|0
19232|Tamas Kemenyffy|0
19233|Frank Henze|0
19234|Robert Bates|0
19235|Boris Kvashnev|0
19236|Gottfried Reinhardt|2
19237|Bernard Murat|2
19238|Brian Klugman|2
19239|Orjan Herlitz|0
19240|Dirk Behlau|0
19241|Carl Jonas Smensgard|0
19242|Jaime Osorio Marquez|0
19243|David Dugan|0
19244|Duane Clark|0
19245|Aleks Horvat|0
19246|Gregory W. Friedle|0
19247|Alec Mills|2
19248|Tom Noonan|2
19249|Mustapha Khan|0
19250|Ramin Serry|0
19251|Ian Markus|2
19252|Alma Har'el|1
19253|Max Burnett|0
19254|Osca Humphreys|0
19255|Robin Nations|0
19256|Sunny Bhambhani|0
19257|Finbarr Wilbrink|0
19258|Albertina Carri|1
19259|Kim Byung-gon|2
19260|Stephen A. Fossati|0
19261|Christian Kohlert|0
19262|Edmond O'Brien|2
19263|Dmitry Gribanoff|0
19264|Chuck Barris|2
19265|David Warth|0
19266|Carl Bartholomew|0
19267|Cal Howard|0
19268|Laura Israel|1
19269|Peter Pearson|0
19270|Tony Malanowski|0
19271|James L. Wilson|0
19272|Jim Makichuk|2
19273|Anjana Ali Khan|0
19274|Robert Voskanian|0
19275|Gordon Willis|2
19276|Andrew Erwin|0
19277|Vladimir Toropchin|0
19278|Franco Bittolo|0
19279|Eddie Saeta|2
19280|Sebastian Lelio|0
19281|Sheldon Candis|2
19282|Barry Avrich|2
19283|Jojo Pennebaker|0
19284|Sandro Aguilar|2
19285|Martin Verdet|0
19286|Vikash Dhorasoo|0
19287|Michael Knof|0
19288|Shinji Imaoka|0
19289|Nathan J. White|0
19290|Lu Po Tu|0
19291|Claudia Muller|0
19292|Dean Bajramovic|0
19293|Anne K. Black|1
19294|Daniel Cockburn|0
19295|Alberto Cavallone|0
19296|Qaushiq Mukherjee|0
19297|Christophe Malavoy|2
19298|Alex Rotaru|2
19299|Willy Milan|0
19300|Topper Carew|0
19301|Jerrold Tarog|2
19302|Gilbert Beronneau|0
19303|Antoine Cattin|0
19304|Raz de la Torre|0
19305|Fabio Conversi|2
19306|Cynthia Beatt |0
19307|Serge Penard|0
19308|Eugene Green|0
19309|Richard Balducci|0
19310|Andrey Paounov|0
19311|Osvald Helmuth|2
19312|Marc Huraux|0
19313|Michael Stanley|0
19314|M. Caner Alper|0
19315|Ramsey Thomas|0
19316|Phil Phillips|0
19317|Ram Mohan|0
19318|Peter Bergendy|2
19319|Yoshinari Nishikori|2
19320|David Sheen|0
19321|Ron Switzer|0
19322|Cecilia Amado|0
19323|Max Kalmanowicz|0
19324|David Hartwell|2
19325|Jorn Faurschou|2
19326|John S. Rad|0
19327|Matt Ross|2
19328|Keiichi Kobayashi|0
19329|Alison Klayman|0
19330|Emad Burnat|0
19331|Leslye Headland|0
19332|Rasit Celikezer|0
19333|Jeff Orlowski|2
19334|Rick Alverson|2
19335|Matthew Heineman|2
19336|Richard Bates Jr.|0
19337|Luciano Moura|0
